sample_num,plot,treatment,date,depth_cm,richness,shannon_classes,evenness,mean_nosc,mean_hc,mean_oc,mean_nc,mean_ai,mean_dbe,frac_labile,frac_aromatic,frac_lignin,frac_other
160,4,warmed,2020-03-10,30,634,1.23886746919032,0.691425099443766,-0.592285464067005,1.04580499262742,0.205701756472572,0.0057761819777592,0.361751128151278,19.1703470031546,0.113564668769716,0.512618296529969,0.372239747634069,0.00157728706624606
161,4,warmed,2020-07-28,30,263,1.01543099058402,0.732478627240266,-0.501904078611227,0.964435732149765,0.212524828536125,0.00232974941413187,0.383378043058354,17.4334600760456,0.0304182509505703,0.619771863117871,0.349809885931559,0
162,4,warmed,2020-09-09,30,156,1.06419014062853,0.661218511386414,-0.558661485166672,0.954591186669458,0.180237639698635,0.0018129873188382,0.416030130974144,18.3653846153846,0.0512820512820513,0.66025641025641,0.288461538461538,0
163,4,warmed,2020-10-06,30,437,1.18849418362804,0.738452955809005,-0.495969337828664,1.01087017724166,0.218544168122678,0.0187311089723661,0.371270407473543,15.8512585812357,0.0663615560640732,0.540045766590389,0.393592677345538,0
164,4,warmed,2020-11-05,30,214,0.989488376740248,0.713764987070213,-0.485744896643233,0.975032252826926,0.230475320728265,0.00046848406253335,0.359501240668602,17.1168224299065,0.0186915887850467,0.574766355140187,0.406542056074766,0
165,4,warmed,2020-12-29,30,261,1.17756484870462,0.731662178209587,-0.528237244702685,1.01410957866252,0.220550309099072,0.0065415917259884,0.353117005904267,17.1111111111111,0.0689655172413793,0.551724137931035,0.379310344827586,0
166,4,warmed,2021-02-09,30,282,1.13145869730403,0.703014815646306,-0.557362105387237,1.00967282138126,0.202102781248335,0.00597951331770953,0.372679867759219,17.3723404255319,0.0638297872340426,0.570921985815603,0.365248226950355,0
167,4,warmed,2021-06-03,30,132,1.06990528635131,0.664769531080075,-0.550173267233373,0.926101345920236,0.164245887448424,0.00398244432335341,0.44800934260887,19.1666666666667,0.0454545454545455,0.712121212121212,0.242424242424242,0
168,4,warmed,2021-12-15,30,442,1.05606015148217,0.656167065112186,-0.510747718106699,0.990763768422906,0.22245059727384,0.00266602717878965,0.363773518538664,17.3778280542987,0.0339366515837104,0.549773755656109,0.411764705882353,0.00452488687782806
169,4,warmed,2023-05-30,30,187,1.05362480148888,0.65465389708348,-0.532300219730749,0.951241754462144,0.184797536608049,0.00562883117345732,0.415430403849716,18.8823529411765,0.0374331550802139,0.647058823529412,0.315508021390374,0
70,5,control,2017-05-31,10,461,1.12629355125047,0.628596399569029,-0.400810628031344,1.04875056352914,0.302624139036957,0.00697757727587811,0.280710439996859,14.8980477223428,0.0433839479392625,0.418655097613883,0.522776572668113,0.0151843817787419
71,5,control,2018-10-10,10,151,1.0032350211508,0.7236810949302,-0.467919180870329,1.05206717756322,0.277329280232401,0.00120444759954944,0.286216420451146,14.6490066225166,0.033112582781457,0.456953642384106,0.509933774834437,0
72,5,control,2018-10-23,10,1125,1.2744919007508,0.711307473262518,-0.509964138646522,1.09708293642184,0.258902817615776,0.01694546705033,0.300377697513272,14.8551111111112,0.129777777777778,0.376,0.486222222222222,0.008
73,5,control,2019-09-10,10,1570,1.22835412142772,0.685557488336829,-0.406934343554849,1.1110392469724,0.319374890382,0.0107347266200654,0.229678217071432,14.8464968152866,0.108917197452229,0.294904458598726,0.564968152866242,0.0312101910828026
74,5,control,2019-12-17,10,536,1.09208972004606,0.60950687790508,-0.448535268646629,1.03973666776068,0.276991310434168,0.00437889941244664,0.305408107204636,15.7611940298508,0.0447761194029851,0.460820895522388,0.485074626865672,0.00932835820895522
75,5,control,2020-01-28,10,370,0.960237230468424,0.535918602334567,-0.409628099161373,1.05639285522614,0.308369530753758,0.00194044238244022,0.263817512213931,14.6945945945946,0.0243243243243243,0.416216216216216,0.554054054054054,0.00540540540540541
76,5,control,2020-02-25,10,732,1.20573252099459,0.672932132745505,-0.478440498841957,1.09625002533608,0.291750083726194,0.00430386352878301,0.265027763639178,14.9002732240437,0.0846994535519126,0.370218579234973,0.523224043715847,0.0218579234972678
77,5,control,2020-03-10,10,695,1.1029263359039,0.615554908371196,-0.448661982010686,1.07558088733508,0.295983794420518,0.00355193788404241,0.269461210017762,14.6244604316547,0.0503597122302158,0.384172661870504,0.545323741007194,0.0201438848920863
78,5,control,2020-07-28,10,1079,1.07591235278769,0.600478117328562,-0.381151925975785,1.07028493421283,0.320320145627103,0.00673176152752863,0.248495882968206,14.9592215013901,0.0491195551436515,0.342910101946247,0.575532900834106,0.0324374420759963
79,5,control,2020-09-09,10,886,1.09022638393258,0.608466930219312,-0.400050812785564,1.08313512470919,0.320029069690771,0.00570521563624826,0.244770496103161,14.7945823927765,0.0586907449209932,0.347629796839729,0.564334085778781,0.0293453724604966
80,5,control,2020-10-06,10,746,1.15907860390783,0.646894085849142,-0.471651626426407,1.06438363599561,0.278319465239662,0.00470283526921083,0.289715111986819,15.5951742627346,0.0670241286863271,0.412868632707775,0.506702412868633,0.0134048257372654
81,5,control,2020-11-05,10,1320,1.25286497328249,0.699237255222801,-0.443095078793492,1.05681739768027,0.280209502964677,0.00778399895522793,0.29673545287314,16.1219696969697,0.0863636363636364,0.393181818181818,0.493939393939394,0.0265151515151515
82,5,control,2021-02-09,10,1023,1.2842912066824,0.716776570035771,-0.486639518493949,1.06412179365715,0.261338605136796,0.0090029197413119,0.313935921795452,16.4711632453568,0.105571847507331,0.434017595307918,0.447702834799609,0.0127077223851417
83,5,control,2021-02-23,10,1686,1.34367982167007,0.749921987156548,-0.476998850055294,1.07716268309619,0.268481897177113,0.0112092359649195,0.30367960198975,16.6364175563463,0.129893238434164,0.392052194543298,0.459667852906287,0.0183867141162515
84,5,control,2021-06-03,10,996,1.19649700009267,0.667777690388408,-0.506229997455514,1.05897671218542,0.250271539820038,0.00800819606528272,0.316994737258228,16.2319277108433,0.0803212851405623,0.427710843373494,0.482931726907631,0.00903614457831325
85,5,control,2021-12-15,10,2342,1.37403805093085,0.76686523751027,-0.491220082567184,1.07049423378533,0.248623859693026,0.0186903033458625,0.328031907010744,17.0922288642186,0.141759180187874,0.400939368061486,0.444918872758326,0.0123825789923143
86,5,control,2022-08-23,10,1008,1.22794260712164,0.68532781782963,-0.511347091731356,1.08030440424039,0.263515500172885,0.00625613675593838,0.300134054369023,15.7142857142857,0.0972222222222222,0.393849206349206,0.498015873015873,0.0109126984126984
87,5,control,2022-09-08,10,294,0.939144401725649,0.524146470469198,-0.44151202287904,1.03816981089069,0.279864094070934,0.00367863616110284,0.289509267329254,15.1360544217687,0.0204081632653061,0.45578231292517,0.520408163265306,0.00340136054421769
88,5,control,2022-11-16,10,1135,1.23305197663125,0.68817941124792,-0.479070082422155,1.03765422902685,0.252933280167026,0.0079305254989756,0.329283871848823,16.9418502202643,0.0845814977973568,0.445814977973568,0.459911894273128,0.00969162995594714
170,5,control,2017-12-06,30,87,1.36989348165593,0.851162676778327,-0.644340902287603,1.10693612608759,0.175816579201482,0.0311310380353298,0.405370801773448,16.3563218390805,0.241379310344828,0.551724137931035,0.206896551724138,0
171,5,control,2018-03-27,30,78,1.31023017947283,0.81409178282078,-0.633425063612576,1.03336346636405,0.148893803414514,0.0263540785810682,0.450971197047889,18.5641025641026,0.166666666666667,0.628205128205128,0.205128205128205,0
172,5,control,2018-05-09,30,315,1.27680864058465,0.793325813142808,-0.655913168806344,1.0589013932777,0.170243176455514,0.0126810938773126,0.3784870204861,19.4857142857143,0.152380952380952,0.526984126984127,0.320634920634921,0
173,5,control,2020-07-28,30,371,1.27496014205189,0.792177276427922,-0.643428232590152,1.04404572867775,0.177032069082153,0.00689054233763225,0.382837826239879,21.3342318059299,0.159029649595687,0.55256064690027,0.288409703504043,0
174,5,control,2020-10-06,30,290,1.31302180645984,0.81582631819207,-0.669995473087645,1.03099517831024,0.155313854211858,0.0088027066674204,0.406637566940857,21.6103448275862,0.179310344827586,0.582758620689655,0.237931034482759,0
175,5,control,2020-11-05,30,186,1.19406844943895,0.741916441891847,-0.713885569641208,1.05089195426477,0.1443693195903,0.0050841345772605,0.397943687859302,20.3494623655914,0.155913978494624,0.56989247311828,0.274193548387097,0
176,5,control,2021-02-23,30,130,1.17705705791039,0.731346670049683,-0.611414787805335,0.994772181047101,0.165002511253273,0.00720203850263088,0.416275508829032,18.9384615384616,0.115384615384615,0.661538461538462,0.223076923076923,0
177,5,control,2022-08-23,30,28,1.45505833665224,0.904078576384238,-0.72312522366713,1.10220883985858,0.168197603195599,0.00995432768034669,0.400159855845777,24.4642857142857,0.285714285714286,0.5,0.214285714285714,0
178,5,control,2022-09-08,30,13,1.52470739303014,0.947353968270941,-0.269607792834338,1.03453462084865,0.316082913416129,0.0396552764973818,0.357330153881878,12.4615384615385,0.307692307692308,0.538461538461538,0.153846153846154,0
179,5,control,2022-11-01,30,96,1.12070454717754,0.808417446257373,-0.720707889949507,1.02317644198318,0.127248235643834,0.00428010831647509,0.431755064675466,21.7604166666667,0.197916666666667,0.645833333333333,0.15625,0
180,5,control,2023-01-12,30,280,1.12360429813979,0.698134603055584,-0.555356168851548,1.0147643054757,0.210417848861928,0.0036722524221702,0.366656105512635,16.75,0.075,0.578571428571429,0.346428571428571,0
181,5,control,2023-02-07,30,358,1.04319218549998,0.648171748310727,-0.528516211708537,0.99132744610479,0.212192219838742,0.00359870315194964,0.375744062047734,17.6256983240224,0.0446927374301676,0.589385474860335,0.365921787709497,0
182,5,control,2023-05-02,30,491,1.09657015443689,0.612007455950169,-0.56439064272841,1.06731871449812,0.229582717113419,0.00819817184328789,0.323971679399101,15.6517311608961,0.0590631364562118,0.462321792260693,0.474541751527495,0.00407331975560081
183,5,control,2023-10-03,30,650,1.1021231467782,0.684787613280064,-0.549486379417149,1.03553072454769,0.213026990125812,0.0111499103137982,0.355648634758467,16.256923076923,0.0523076923076923,0.5,0.447692307692308,0
184,5,control,2024-04-30,30,480,1.20223113024401,0.670977969359896,-0.557051704480358,1.06238318444044,0.22236754031546,0.0123401342389763,0.339901467498423,15.3875,0.08125,0.483333333333333,0.43125,0.00416666666666667
89,6,warmed,2017-05-31,10,645,1.24520835648764,0.694964016026164,-0.347294797075855,1.05120253119813,0.333415187018446,0.00595534483882858,0.255023159340681,14.677519379845,0.0573643410852713,0.365891472868217,0.513178294573643,0.0635658914728682
90,6,warmed,2018-10-10,10,721,1.23519208960085,0.689373831038275,-0.476308859996864,1.03268471197836,0.240306059878742,0.017859665756011,0.353522311065948,16.0846047156727,0.087378640776699,0.489597780859917,0.420249653259362,0.00277392510402219
91,6,warmed,2018-10-23,10,1141,1.27429737659719,0.711198907265266,-0.494651235679961,1.05774720103331,0.236749131859206,0.0260471659966366,0.339473227201711,15.31638913234,0.101665205959684,0.434706397896582,0.456617002629273,0.007011393514461
92,6,warmed,2019-09-10,10,825,1.21574352455024,0.678519380212358,-0.504598377466625,1.04538772626483,0.247217872806388,0.00756106301613393,0.324548784507111,17.0181818181818,0.0812121212121212,0.458181818181818,0.453333333333333,0.00727272727272727
93,6,warmed,2019-12-17,10,759,1.1855872881426,0.661688864216463,-0.528513609019494,1.0219624699861,0.222283715949976,0.00734630682413634,0.357907034208932,17.1146245059289,0.0711462450592885,0.517786561264822,0.408432147562582,0.00263504611330698
94,6,warmed,2020-01-28,10,1201,1.1781918189503,0.657561374271908,-0.243749216076545,1.0724607473864,0.392329889905819,0.00660405843593971,0.191800137896808,13.9750208159867,0.0549542048293089,0.249791840133222,0.587010824313072,0.108243130724396
95,6,warmed,2020-02-25,10,395,1.09054215520211,0.608643165520396,-0.543833574440026,1.05783038527975,0.239371619485082,0.00324542237725318,0.31728553115832,15.6810126582278,0.0556962025316456,0.445569620253165,0.493670886075949,0.00506329113924051
96,6,warmed,2020-03-10,10,1335,1.31988726435911,0.736643108088474,-0.46290647781462,1.07010481468851,0.277231786703224,0.00843685545121732,0.293538346085942,16.3737827715357,0.103370786516854,0.38501872659176,0.478651685393258,0.0329588014981273
97,6,warmed,2020-07-28,10,777,1.19046027255749,0.664408528601427,-0.47302877667428,1.05088411470018,0.266742183802616,0.00692877739202838,0.306957965310073,15.8249678249678,0.0669240669240669,0.438867438867439,0.481338481338481,0.0128700128700129
98,6,warmed,2020-09-09,10,810,1.19510063827465,0.666998366019261,-0.479848164961101,1.04077585707543,0.25839473779677,0.00633699530708323,0.317104098401129,16.2234567901235,0.0617283950617284,0.458024691358025,0.464197530864198,0.0160493827160494
99,6,warmed,2020-10-06,10,748,1.22003184824267,0.680912739235191,-0.54087770643238,1.03300542527228,0.223836066035054,0.00686756532365589,0.349217992440026,17.7566844919786,0.0855614973262032,0.502673796791444,0.407754010695187,0.00401069518716578
100,6,warmed,2020-11-05,10,1639,1.27710862910882,0.71276789716593,-0.304787741107853,1.06015508249113,0.346887083606243,0.01126841319097,0.24304401663648,14.6699206833434,0.0780964002440513,0.316046369737645,0.541793776693106,0.0640634533251983
101,6,warmed,2021-02-09,10,311,1.1140332732725,0.62175380814505,-0.493517188494161,1.00096681154664,0.235991487853036,0.00266602108518908,0.354129406858293,17.0289389067524,0.0482315112540193,0.543408360128617,0.405144694533762,0.00321543408360129
102,6,warmed,2021-02-23,10,768,1.23744351678466,0.690630376474464,-0.489894123462548,1.0270164220267,0.248832491472253,0.00525537379482479,0.336641260853693,17.3541666666667,0.0755208333333333,0.486979166666667,0.424479166666667,0.0130208333333333
103,6,warmed,2021-06-03,10,806,1.26144627240132,0.704026569450638,-0.559009405554992,1.06970215043669,0.232377067330196,0.00883383680870291,0.332088331764407,16.1736972704715,0.107940446650124,0.466501240694789,0.420595533498759,0.00496277915632754
104,6,warmed,2021-12-15,10,189,1.17013847264842,0.727047911328692,-0.587555794186129,0.985445188144702,0.174145970053199,0.00773089006744326,0.418942671239169,18.8835978835979,0.0899470899470899,0.645502645502646,0.264550264550265,0
105,6,warmed,2022-08-23,10,261,1.05310939215692,0.65433365525993,-0.546668672749591,0.959024182587356,0.184073452647485,0.00494081516968354,0.418299148137821,18.1992337164751,0.0421455938697318,0.647509578544061,0.310344827586207,0
106,6,warmed,2022-09-08,10,72,0.920643142239845,0.572027746536349,-0.650197811842274,0.912485281256611,0.10363433621045,0.0039390589141833,0.506661274479838,18.6805555555556,0.0555555555555556,0.819444444444445,0.125,0
107,6,warmed,2022-11-16,10,545,1.24223380209259,0.693303885609035,-0.545909673539146,1.00091072493067,0.201320952573703,0.00912027892918841,0.391972934910907,19.3614678899083,0.0972477064220184,0.579816513761468,0.321100917431193,0.0018348623853211
185,6,warmed,2017-12-06,30,526,1.20575161131999,0.672942787258973,-0.367000981420255,1.12188724858114,0.35713348571292,0.00868506889133134,0.194627962661491,12.6653992395437,0.0855513307984791,0.271863117870722,0.581749049429658,0.0608365019011407
186,6,warmed,2020-09-09,30,1485,1.3095662752752,0.730882854404223,-0.443614824831016,1.06723244941067,0.284501243949486,0.00964845164484437,0.287755232375756,16.4074074074073,0.1003367003367,0.374410774410774,0.496296296296296,0.028956228956229
187,6,warmed,2020-10-06,30,426,0.98776790923145,0.55128376670838,-0.348918266727753,1.13981229295941,0.383338846299381,0.00470715800953361,0.157743106986438,12.2934272300469,0.0586854460093897,0.215962441314554,0.669014084507042,0.0563380281690141
188,6,warmed,2021-02-23,30,1013,1.1633776425098,0.649293424976857,-0.232704210044698,1.11015049838269,0.422033506513252,0.00561148876545905,0.158482244142738,12.5320829220138,0.0789733464955577,0.195459032576505,0.618953603158934,0.106614017769003
189,6,warmed,2022-08-23,30,74,1.17113505480845,0.727667122639878,-0.576209321353557,0.967116339453342,0.141073413165057,0.0241199240379515,0.474291693582046,19.9189189189189,0.108108108108108,0.689189189189189,0.202702702702703,0
190,6,warmed,2022-09-08,30,236,1.16533441945453,0.724062985251842,-0.514392613179065,0.97124054875737,0.192046884712667,0.0143324193674622,0.415653710678779,18.4279661016949,0.0720338983050848,0.635593220338983,0.292372881355932,0
191,6,warmed,2022-11-01,30,196,1.42205405656702,0.883571864177298,-0.675769680083683,1.10736065411594,0.161022085130744,0.0277629458259816,0.388574540621424,19.8622448979592,0.260204081632653,0.545918367346939,0.193877551020408,0
192,6,warmed,2023-01-12,30,174,1.37630703456479,0.855147641255244,-0.593160202947364,1.05600892587119,0.178904069011797,0.0250026262606278,0.40600461920106,17.7586206896552,0.201149425287356,0.597701149425287,0.201149425287356,0
193,6,warmed,2023-02-07,30,295,1.43612522145465,0.892314770491936,-0.617549087306428,1.07777461134773,0.18336986600369,0.0257376612042411,0.387108691802611,19.8576271186441,0.203389830508475,0.515254237288136,0.28135593220339,0
194,6,warmed,2023-05-02,30,211,1.45491814236441,0.812005276015777,-0.541278527851534,1.10265434793224,0.20128446190218,0.0478751701142149,0.383066290331761,18.9383886255924,0.208530805687204,0.507109004739337,0.279620853080569,0.004739336492891
195,6,warmed,2023-10-03,30,387,1.29016980841703,0.801627573483584,-0.565495941880118,1.02208321615607,0.179887806542478,0.0256286332559324,0.414579136362201,17.0439276485788,0.116279069767442,0.578811369509044,0.304909560723514,0
196,6,warmed,2024-04-30,30,520,1.22910715576435,0.763687214193592,-0.523081905692379,1.03908720483386,0.197073601774007,0.0354458270836252,0.393522259257159,15.8038461538462,0.0884615384615385,0.490384615384615,0.421153846153846,0
