sample_num,sample_col,total_peak_area,formula_detected_n,delGcat_wmean,lambda_wmean,cue_wmean,nosc_wmean,ne_wmean,h_to_c_wmean,o_to_c_wmean,frac_CHO,frac_CHON,frac_CHOS,frac_CHOP,frac_N_containing,frac_P_containing,frac_S_containing,technical_rep,run_date_chr,run_date,tray_position,sample_name_raw,sample_is_extra,sample_date,depth,treatment_raw,plot,treatment
150,Sihi_60398_150_r2_Fir_14Oct24_300SA_p06_50_1_6329,12025717581.1763,689,-16982.7438877667,0.0301530820598957,0.568989042928347,-0.759648140231002,148.448890989143,1.11640973337888,0.161418090661112,0.205891126555765,0.0981579150887523,0.491956106387889,0.101038917810984,0.192518382664534,0.142403596384452,0.582206210596687,2,14Oct24,2024-10-14,50,150,FALSE,2017-12-06,10-30 cm,warming treatment,4,warmed
151,Sihi_60398_151_r1_Fir_09Oct24_300SA_p06_1_1_6080,32189953362.5673,57,-10356.2927422158,0.0369618754204745,0.613687187740543,-1.20464563375408,91.6608051169772,1.62781961075016,0.184859277521916,0.0577074654581157,0.0951197214566114,0.682807284057344,0.1372422785665,0.119544294570194,0.15083616208481,0.705057359917172,1,09Oct24,2024-10-09,1,151 (EXTRA),TRUE,2018-01-03,10-30 cm,warming treatment,4,warmed
151,Sihi_60398_151_r2_Fir_14Oct24_300SA_p06_1_1_6340,29220233076.9211,63,-10533.1742287643,0.0370384158390158,0.609039636778558,-1.15803721274257,93.0028950770977,1.58681769855547,0.185366059884271,0.0578311955890359,0.107709113230536,0.660836327417533,0.136886096860368,0.140649629773914,0.150638352514135,0.693042240319774,2,14Oct24,2024-10-14,1,151 (EXTRA),TRUE,2018-01-03,10-30 cm,warming treatment,4,warmed
152,Sihi_60398_152_r1_Fir_08Oct24_300SA_p03_2_1_6014,14264504778.4672,633,-14571.7125519345,0.0340631422015932,0.569815504758726,-0.766299775019371,127.354936244049,1.19983763526862,0.195861403797229,0.267429587053022,0.0360896008523564,0.587146319457424,0.0617256775500033,0.0764376425570074,0.0764648980154476,0.628372930301249,1,08Oct24,2024-10-08,2,152,FALSE,2018-01-30,10-30 cm,warming treatment,4,warmed
152,Sihi_60398_152_r1_Fir_09Oct24_300SA_p06_2_1_6057,21504471070.3228,514,-13132.9202017685,0.0364804569473094,0.568956397034334,-0.758978034696966,114.624576207262,1.26241028991104,0.229430130537808,0.304295534248242,0.0551008972598412,0.546795868169084,0.0638918105170989,0.0850167870655757,0.077711964497286,0.566217217345863,1,09Oct24,2024-10-09,2,152,FALSE,2018-01-30,10-30 cm,warming treatment,4,warmed
152,Sihi_60398_152_r2_Fir_14Oct24_300SA_p06_2_1_6325,15878650455.2903,490,-13193.1407081839,0.0372287947991882,0.571412024013182,-0.783397961524037,115.32762647836,1.25439541655335,0.213729782276854,0.292324176794835,0.0515034575826867,0.558380175001538,0.0648239470231856,0.0797474482697213,0.0804673151592474,0.583264915066649,2,14Oct24,2024-10-14,2,152,FALSE,2018-01-30,10-30 cm,warming treatment,4,warmed
153,Sihi_60398_153_r1_Fir_09Oct24_300SA_p06_3_1_6102,15758858907.2993,166,-12183.8863811157,0.038416677593227,0.559221379808316,-0.659274080255713,105.731565006107,1.15675387176269,0.219754010699147,0.264083745531135,0.0973406182671764,0.435160602937022,0.104177496973422,0.189613006237327,0.123151652180715,0.522389132342068,1,09Oct24,2024-10-09,3,153,FALSE,2018-02-27,10-30 cm,warming treatment,4,warmed
153,Sihi_60398_153_r2_Fir_14Oct24_300SA_p06_3_1_6386,11772679686.6774,171,-11966.6965274613,0.0396252412264195,0.564778313969156,-0.715932060213252,104.111594306471,1.20845396246851,0.220320700255923,0.278147982128732,0.0904353112047994,0.438282700710438,0.105362538324188,0.172967368811965,0.123481727233425,0.51317438945772,2,14Oct24,2024-10-14,3,153,FALSE,2018-02-27,10-30 cm,warming treatment,4,warmed
154,Sihi_60398_154_r1_Fir_09Oct24_300SA_p06_4_1_6115,29851578989.8949,1216,-14896.5348959457,0.0324411031099526,0.564008041188599,-0.70875702170355,129.860126599695,1.11905836140345,0.187372539873819,0.260224276581976,0.0751925515936226,0.532668804101875,0.0827492462494177,0.116812704905018,0.102973970417979,0.573157811887529,1,09Oct24,2024-10-09,4,154,FALSE,2018-05-09,10-30 cm,warming treatment,4,warmed
154,Sihi_60398_154_r2_Fir_14Oct24_300SA_p06_4_1_6428,26188092206.6217,1212,-15461.2647625875,0.0321440760081867,0.557118410047134,-0.641008692996328,134.496317245461,1.10375082624746,0.205380674078891,0.254560841485567,0.129997519323507,0.455743678356234,0.0701328937839666,0.202794394355756,0.106572619731043,0.532706292532785,2,14Oct24,2024-10-14,4,154,FALSE,2018-05-09,10-30 cm,warming treatment,4,warmed
154,Sihi_60398_154_r2_Fir_24Oct24_300SA_p06_4_1_6518,18509632286.1579,1148,-15770.5872040917,0.031975622120301,0.563973843880252,-0.709112207838127,137.604966146526,1.12277227872705,0.186525887039214,0.249213560263804,0.103545716831652,0.478018115762346,0.0865786760274343,0.171743068850613,0.117470268154653,0.549279677644735,2,24Oct24,2024-10-24,4,154,FALSE,2018-05-09,10-30 cm,warming treatment,4,warmed
155,Sihi_60398_155_r1_Fir_09Oct24_300SA_p06_5_1_6166,22120760402.6571,913,-16246.874350943,0.0301369892562654,0.553717291059908,-0.603677580675487,140.941724421921,1.00151765757872,0.179643017534722,0.219229893335794,0.112482170144483,0.427970970659533,0.0886535997694638,0.228044667307895,0.144695160155972,0.565804587754507,1,09Oct24,2024-10-09,5,155,FALSE,2018-11-07,10-30 cm,warming treatment,4,warmed
155,Sihi_60398_155_r2_Fir_14Oct24_300SA_p06_5_1_6381,17489469524.9446,746,-16462.67168213,0.0299871535236166,0.552504368690399,-0.591707972037265,142.720754759473,0.992620447072413,0.178982295513726,0.196712243522858,0.137173393365572,0.398468479542489,0.0926680486736672,0.274312238596777,0.154371669793596,0.558288702064156,2,14Oct24,2024-10-14,5,155,FALSE,2018-11-07,10-30 cm,warming treatment,4,warmed
156,Sihi_60398_156_r1_Fir_09Oct24_300SA_p06_6_1_6112,28371773619.6709,1117,-15420.6410060603,0.031150042761649,0.562642917380172,-0.69326706703619,134.36061511661,1.0865154674428,0.182110875175932,0.272247174420221,0.0371594703678127,0.559913234540272,0.0783847937333121,0.0839828249555812,0.0972457532824956,0.603976041189157,1,09Oct24,2024-10-09,6,156,FALSE,2019-09-10,10-30 cm,warming treatment,4,warmed
156,Sihi_60398_156_r2_Fir_14Oct24_300SA_p06_6_1_6462,28740222334.6795,1039,-15101.4029375562,0.0318768527441682,0.556458783340156,-0.632481198243045,131.237309657335,1.06836488479175,0.195314530015058,0.256176746669683,0.0990251386587611,0.496429287096719,0.0750170277688353,0.160218473131992,0.0997297038335201,0.561438894555192,2,14Oct24,2024-10-14,6,156,FALSE,2019-09-10,10-30 cm,warming treatment,4,warmed
156,Sihi_60398_156_r2_Fir_24Oct24_300SA_p06_6_1_6552,25628795013.0732,1066,-15558.5356256558,0.0316425038297045,0.558515885294955,-0.652825010648538,135.453521311665,1.06697002172868,0.186556206177575,0.24531482153383,0.0908936050065614,0.4943921739224,0.0843130269416039,0.162698609110615,0.110917179273637,0.571852732741333,2,24Oct24,2024-10-24,6,156,FALSE,2019-09-10,10-30 cm,warming treatment,4,warmed
157,Sihi_60398_157_r1_Fir_09Oct24_300SA_p06_7_1_6092,40147311344.5242,1321,-15400.3587579504,0.0307999709333997,0.555669654006437,-0.623169660267721,133.880077818021,1.03446106015002,0.188731647184457,0.299292220079768,0.0356218480852989,0.577287841262134,0.0523729492683155,0.0656363889665671,0.0663870957590868,0.606982083494616,1,09Oct24,2024-10-09,7,157,FALSE,2019-12-03,10-30 cm,warming treatment,4,warmed
157,Sihi_60398_157_r2_Fir_14Oct24_300SA_p06_7_1_6328,29970792525.8403,1301,-15428.0824693854,0.0315105794668384,0.555419988118095,-0.621476797371425,134.148795358946,1.05034832914479,0.196591675256622,0.300982725611057,0.0540131156325918,0.534098146719674,0.0589164363422223,0.0972696083107339,0.0807496702253615,0.57601124624911,2,14Oct24,2024-10-14,7,157,FALSE,2019-12-03,10-30 cm,warming treatment,4,warmed
158,Sihi_60398_158_r1_Fir_09Oct24_300SA_p06_8_1_6189,23416579826.9831,1155,-15902.0717995662,0.030205155734004,0.560899875094983,-0.676100378108264,138.476433559184,1.06590357099274,0.177191665152994,0.247353191491019,0.0547944912371038,0.561002886850078,0.0692762716387381,0.112909353423606,0.0935670736791764,0.62074968112768,1,09Oct24,2024-10-09,8,158,FALSE,2020-01-14,10-30 cm,warming treatment,4,warmed
158,Sihi_60398_158_r2_Fir_14Oct24_300SA_p06_8_1_6464,24130671168.4856,939,-15532.4842799282,0.0306482034948888,0.554914631346515,-0.615892911379465,134.886148981806,1.02728476157165,0.182521116611968,0.219904954935737,0.0994829515474119,0.535890348397881,0.0728736227190194,0.156445539434006,0.0986691729397506,0.601440031627415,2,14Oct24,2024-10-14,8,158,FALSE,2020-01-14,10-30 cm,warming treatment,4,warmed
158,Sihi_60398_158_r2_Fir_24Oct24_300SA_p06_8_1_6554,19672227582.2035,783,-15812.9225844262,0.030518239595343,0.55672886886002,-0.634415826363007,137.493708405343,1.03233073800233,0.175991813918843,0.208267351924003,0.111546402405841,0.51436235730778,0.0804984709760812,0.180585228239795,0.111727141188781,0.588678603760523,2,24Oct24,2024-10-24,8,158,FALSE,2020-01-14,10-30 cm,warming treatment,4,warmed
159,Sihi_60398_159_r1_Fir_09Oct24_300SA_p06_9_1_6110,23560531346.7344,644,-15060.4538559543,0.0310569849946226,0.565648716834423,-0.722483851297606,131.273013566653,1.10454267644888,0.1783547889003,0.241430320305194,0.0334053879812742,0.593536221104662,0.087553184246243,0.0706729399004604,0.105371007913466,0.628603460181823,1,09Oct24,2024-10-09,9,159,FALSE,2020-02-25,10-30 cm,warming treatment,4,warmed
159,Sihi_60398_159_r2_Fir_14Oct24_300SA_p06_9_1_6459,25888585365.9903,658,-14780.2785023771,0.0319140288255622,0.559689667083166,-0.66432494408824,128.51714637975,1.10342057122744,0.196872512153143,0.238534923441509,0.0966096010111087,0.514040087697211,0.0744905076562408,0.152468656898945,0.108891824257371,0.577770114459168,2,14Oct24,2024-10-14,9,159,FALSE,2020-02-25,10-30 cm,warming treatment,4,warmed
159,Sihi_60398_159_r2_Fir_24Oct24_300SA_p06_9_1_6549,23290149197.0305,657,-15068.8672420114,0.0316248774258398,0.561945511389884,-0.686538630687749,131.256511443345,1.09294107842242,0.185272529437971,0.236978294493863,0.080511226540039,0.519340493873262,0.0890325103662228,0.138382307954703,0.119962744413302,0.582297035779358,2,24Oct24,2024-10-24,9,159,FALSE,2020-02-25,10-30 cm,warming treatment,4,warmed
160,Sihi_60398_160_r1_Fir_08Oct24_300SA_p03_10_1_6032,14676442289.3651,1057,-17283.472044406,0.0280242299633503,0.565114126507838,-0.718327193790714,150.801146876573,1.06564993631123,0.15889176601409,0.209506026826149,0.0519204220285104,0.56999327174971,0.0846679528439461,0.122165170735346,0.113457157953487,0.647559757569736,1,08Oct24,2024-10-08,10,160,FALSE,2020-03-10,10-30 cm,warming treatment,4,warmed
160,Sihi_60398_160_r1_Fir_09Oct24_300SA_p06_10_1_6040,28188239901.2822,1122,-15851.5076034418,0.0295256525262799,0.562852830836913,-0.694989276681805,138.055766533821,1.06406070198314,0.170453341711915,0.223246601000257,0.0522483656553876,0.588496739952489,0.0889793983806884,0.0900404415193847,0.105430018178323,0.629913684439108,1,09Oct24,2024-10-09,10,160,FALSE,2020-03-10,10-30 cm,warming treatment,4,warmed
160,Sihi_60398_160_r2_Fir_14Oct24_300SA_p06_10_1_6466,26585081826.5624,984,-15993.3387774881,0.0298930067459707,0.554845416021791,-0.615395258883776,138.904459563363,1.00206172094284,0.170578229895929,0.190239038525032,0.122850211587918,0.50781495566164,0.0916842389139636,0.194101945893327,0.118999716864564,0.588742721169192,2,14Oct24,2024-10-14,10,160,FALSE,2020-03-10,10-30 cm,warming treatment,4,warmed
160,Sihi_60398_160_r2_Fir_24Oct24_300SA_p06_10_1_6556,21533682536.8751,825,-16051.6539866907,0.0299468985107347,0.556168327021626,-0.62886301328149,139.545853660101,1.00560484317261,0.165761665570054,0.181349911784403,0.12711959033633,0.492738469669168,0.0983235628336439,0.207375677009682,0.13805578426533,0.582706852323472,2,24Oct24,2024-10-24,10,160,FALSE,2020-03-10,10-30 cm,warming treatment,4,warmed
161,Sihi_60398_161_r1_Fir_09Oct24_300SA_p06_11_1_6082,26172669084.5061,523,-14247.0103542461,0.0303632059902162,0.581860020710938,-0.882840755639662,124.561790542851,1.23723098434616,0.181485221962349,0.228569514935191,0.0128994161589848,0.530566662587722,0.174138313606983,0.0560128804824251,0.204915686555926,0.567349343641495,1,09Oct24,2024-10-09,11,161,FALSE,2020-07-28,10-30 cm,warming treatment,4,warmed
161,Sihi_60398_161_r2_Fir_14Oct24_300SA_p06_11_1_6390,16739465051.9981,492,-14394.2730704914,0.0309278072018031,0.583459384516799,-0.899873781906066,125.981507654592,1.28469456869048,0.194334391556522,0.224275718376021,0.0360144297015219,0.474172660868212,0.185963674265116,0.108072792097443,0.21944598337934,0.53381683717099,2,14Oct24,2024-10-14,11,161,FALSE,2020-07-28,10-30 cm,warming treatment,4,warmed
162,Sihi_60398_162_r1_Fir_08Oct24_300SA_p03_12_1_6013,12892843076.3007,294,-14494.3912539488,0.0291855752651229,0.601758480029188,-1.08359396707708,127.514304519114,1.39735774258322,0.175705449041078,0.163526120709215,0.0171894010916065,0.491441555864344,0.264566063334123,0.0736179271817667,0.291370846928731,0.537228043802131,1,08Oct24,2024-10-08,12,162,FALSE,2020-09-09,10-30 cm,warming treatment,4,warmed
162,Sihi_60398_162_r1_Fir_09Oct24_300SA_p06_12_1_6056,23940224329.2696,286,-13585.4843380334,0.0300955923077323,0.601110007771486,-1.07639932926109,119.450218682758,1.39640250157119,0.180724965428956,0.171033391275921,0.0190797436004797,0.498872916322509,0.271961427583015,0.0541904238583506,0.297915571489449,0.518254500448581,1,09Oct24,2024-10-09,12,162,FALSE,2020-09-09,10-30 cm,warming treatment,4,warmed
162,Sihi_60398_162_r2_Fir_14Oct24_300SA_p06_12_1_6299,19586394790.3049,291,-13396.524332266,0.0309373851491078,0.599670142484935,-1.06265614470597,117.787395163548,1.3971149512885,0.183147894541698,0.162710996705945,0.0438651048257068,0.463132823037681,0.27639588450093,0.0957900818202484,0.302277958025643,0.495713358375579,2,14Oct24,2024-10-14,12,162,FALSE,2020-09-09,10-30 cm,warming treatment,4,warmed
163,Sihi_60398_163_r1_Fir_09Oct24_300SA_p06_13_1_6245,26003572046.8137,866,-14482.5338965713,0.0324569072848014,0.564858769075383,-0.719395949000815,126.272398700078,1.13580367404261,0.181997309380367,0.216814035517046,0.129772122727125,0.525570572783678,0.0785506405461881,0.170722495204551,0.107469239751043,0.55626138093767,1,09Oct24,2024-10-09,13,163,FALSE,2020-10-06,10-30 cm,warming treatment,4,warmed
163,Sihi_60398_163_r2_Fir_14Oct24_300SA_p06_13_1_6341,28606449561.0487,833,-14470.1958742293,0.0330155204175498,0.566170778693962,-0.733536139841152,126.290085134633,1.16860957446892,0.191041805049594,0.224847213314941,0.147597404044439,0.480701379646663,0.0830785257837412,0.197545854712951,0.122354180621483,0.525519074550622,2,14Oct24,2024-10-14,13,163,FALSE,2020-10-06,10-30 cm,warming treatment,4,warmed
164,Sihi_60398_164_r1_Fir_09Oct24_300SA_p06_14_1_6088,23067889903.3752,428,-14146.8040406246,0.030221572758057,0.587361339141117,-0.938559035057216,123.961929198029,1.2932952398899,0.18924780179054,0.254352882404761,0.00394953591498865,0.501841366643679,0.20494853677504,0.029031497864518,0.229224618841542,0.527969632266873,1,09Oct24,2024-10-09,14,164,FALSE,2020-11-05,10-30 cm,warming treatment,4,warmed
164,Sihi_60398_164_r2_Fir_14Oct24_300SA_p06_14_1_6345,18160436311.5585,382,-13904.3077316332,0.0311548553897933,0.589597255030161,-0.961472992007315,121.970900686544,1.33790819670205,0.199162093010643,0.243535388566705,0.0251210992974643,0.464009745440714,0.222359646538607,0.0640020479755342,0.241221329800341,0.498436710608849,2,14Oct24,2024-10-14,14,164,FALSE,2020-11-05,10-30 cm,warming treatment,4,warmed
165,Sihi_60398_165_r1_Fir_09Oct24_300SA_p06_15_1_6087,22464102007.9884,491,-13924.0138574062,0.0311653786741996,0.587067337493948,-0.935123188454282,121.97587658863,1.30896089411312,0.196748075218071,0.227657602468046,0.0249371963929562,0.471245416085315,0.199281103783385,0.0841959970804294,0.250656026962093,0.519925607714724,1,09Oct24,2024-10-09,15,165,FALSE,2020-12-29,10-30 cm,warming treatment,4,warmed
165,Sihi_60398_165_r2_Fir_14Oct24_300SA_p06_15_1_6463,26567769712.2061,472,-13619.7825358709,0.0325062236958133,0.578399515625944,-0.850268760138267,118.981900488695,1.28727766134866,0.213064457584216,0.20307827379245,0.104144657468337,0.413755205495121,0.182284512520814,0.18521583371083,0.234304012208666,0.477608333158957,2,14Oct24,2024-10-14,15,165,FALSE,2020-12-29,10-30 cm,warming treatment,4,warmed
165,Sihi_60398_165_r2_Fir_24Oct24_300SA_p06_15_1_6553,24402806829.599,461,-13688.5196390456,0.0322797675456448,0.579126733328078,-0.856941608961205,119.57447213071,1.26515278880511,0.201078330387757,0.188947927049611,0.0977994407419694,0.415989918356789,0.194511295016439,0.184438825927959,0.24878639582758,0.484195363042671,2,24Oct24,2024-10-24,15,165,FALSE,2020-12-29,10-30 cm,warming treatment,4,warmed
166,Sihi_60398_166_r1_Fir_09Oct24_300SA_p06_16_1_6255,14979778958.8205,571,-14878.9569012037,0.0308682709391639,0.582153000154959,-0.887726271344312,130.238315956795,1.2691701047164,0.184006538874868,0.187309653376475,0.0536545074602873,0.524872310195615,0.16103449542594,0.12022415874699,0.191641704143218,0.582769397982257,1,09Oct24,2024-10-09,16,166,FALSE,2021-02-09,10-30 cm,warming treatment,4,warmed
166,Sihi_60398_166_r2_Fir_14Oct24_300SA_p06_16_1_6277,16376757757.868,586,-14908.4319836631,0.0307780346398714,0.581399324098924,-0.880334844429175,130.501617582844,1.25717919905912,0.180402450836788,0.180891736667397,0.057892230718633,0.532692497419267,0.157468773730342,0.117761723743517,0.18999529238005,0.589982059249557,2,14Oct24,2024-10-14,16,166,FALSE,2021-02-09,10-30 cm,warming treatment,4,warmed
167,Sihi_60398_167_r1_Fir_08Oct24_300SA_p03_17_1_6012,11432522917.2912,268,-13959.2546474101,0.0295379670701195,0.603205874073556,-1.09406830616551,122.624208543022,1.38810221329863,0.170260542046014,0.111772721301,0.0138809828893491,0.519225151176755,0.298098793367937,0.0504432759256548,0.329944718116977,0.566829031645833,1,08Oct24,2024-10-08,17,167,FALSE,2021-06-03,10-30 cm,warming treatment,4,warmed
167,Sihi_60398_167_r1_Fir_09Oct24_300SA_p06_17_1_6055,20520438748.4006,245,-13479.1924892862,0.03011125373067,0.605893636679314,-1.12071614904028,118.616943190881,1.41553477479904,0.173573946047012,0.121531339435243,0.0146814019406994,0.496927643085463,0.314302629616379,0.0457814784409134,0.348419339306819,0.53881220604855,1,09Oct24,2024-10-09,17,167,FALSE,2021-06-03,10-30 cm,warming treatment,4,warmed
167,Sihi_60398_167_r2_Fir_14Oct24_300SA_p06_17_1_6418,15494645099.6086,224,-12911.3756607043,0.0316142642133119,0.60766278139699,-1.1400063204407,113.726783077128,1.45969723820104,0.181229805371636,0.104912344999372,0.0568862374249419,0.446294470599826,0.334368650834263,0.105317804924218,0.361946153402003,0.48948358614188,2,14Oct24,2024-10-14,17,167,FALSE,2021-06-03,10-30 cm,warming treatment,4,warmed
168,Sihi_60398_168_r1_Fir_09Oct24_300SA_p06_18_1_6221,27317628350.7462,840,-14736.4383489135,0.0310237050493048,0.565229916498891,-0.717340136635186,128.341553017061,1.13080229399705,0.199208747394704,0.286482926793675,0.0278057749587245,0.531841568041761,0.110758850070173,0.0637664225211401,0.132108308239479,0.563550935729342,1,09Oct24,2024-10-09,18,168,FALSE,2021-12-15,10-30 cm,warming treatment,4,warmed
168,Sihi_60398_168_r2_Fir_14Oct24_300SA_p06_18_1_6279,21613947915.6847,822,-15206.8693298238,0.0309630831017022,0.5663330804298,-0.728694016286513,132.625230868404,1.14188796736745,0.19819596592684,0.278776757849383,0.0371787221400234,0.508285322184207,0.114714312383703,0.0883698801927556,0.146623173514492,0.556018845809689,2,14Oct24,2024-10-14,18,168,FALSE,2021-12-15,10-30 cm,warming treatment,4,warmed
169,Sihi_60398_169_r1_Fir_09Oct24_300SA_p06_19_1_6229,14145917397.0574,411,-14578.0603133495,0.0302622399857595,0.590359137088819,-0.970275765579216,127.909132018184,1.31821947256302,0.177695946093066,0.166125643361215,0.05288145451949,0.507763677328304,0.214290723063486,0.104633050525643,0.242741781240958,0.548668499084683,1,09Oct24,2024-10-09,19,169,FALSE,2023-05-30,10-30 cm,warming treatment,4,warmed
169,Sihi_60398_169_r2_Fir_14Oct24_300SA_p06_19_1_6350,11302338708.0517,388,-15003.4780437688,0.0302764930651312,0.590790097831996,-0.974835140816256,131.66884574654,1.32629115054329,0.177051763593809,0.153619257291099,0.0716908039385626,0.475061321723886,0.218228081093341,0.147088817627571,0.250551758579034,0.5425923855904,2,14Oct24,2024-10-14,19,169,FALSE,2023-05-30,10-30 cm,warming treatment,4,warmed
170,Sihi_60398_170_r1_Fir_09Oct24_300SA_p06_20_1_6232,15104669991.9322,277,-12453.8304358204,0.0353303202200105,0.604991797809392,-1.11947566376138,109.904751239599,1.55410605079279,0.201724023184297,0.124163708296829,0.105718719034551,0.470298075771596,0.202014121882401,0.193443369084592,0.246683390602366,0.535940477056665,1,09Oct24,2024-10-09,20,170,FALSE,2017-12-06,10-30 cm,Control treatment,5,control
170,Sihi_60398_170_r2_Fir_14Oct24_300SA_p06_20_1_6326,13473351311.5966,284,-12703.0399909842,0.0354867787152857,0.603148923960446,-1.10128899780575,112.032377009982,1.54549780324188,0.204768745911717,0.126145906040442,0.111384386551541,0.44661748560259,0.196028299663068,0.221912446523246,0.252078181450629,0.534042085744937,2,14Oct24,2024-10-14,20,170,FALSE,2017-12-06,10-30 cm,Control treatment,5,control
171,Sihi_60398_171_r1_Fir_09Oct24_300SA_p06_21_1_6081,4391645398.27375,46,-10625.8962732064,0.040600535563229,0.61676192903624,-1.23433733462089,94.1985653903179,1.68654615875504,0.238201701930142,0.193829410176537,0.0629661589834963,0.313679152470208,0.313476144940765,0.179015292412491,0.381202947645304,0.362001483194663,1,09Oct24,2024-10-09,21,171,FALSE,2018-03-27,10-30 cm,Control treatment,5,control
171,Sihi_60398_171_r2_Fir_14Oct24_300SA_p06_21_1_6304,7347864289.61695,255,-15184.9514658539,0.0357203726287503,0.582159639906674,-0.892197214139833,133.260322757339,1.32673563979927,0.194270671427576,0.15758039306171,0.156438211420382,0.351306162826561,0.158301524858284,0.317654176264988,0.231594606370649,0.47474226568262,2,14Oct24,2024-10-14,21,171,FALSE,2018-03-27,10-30 cm,Control treatment,5,control
172,Sihi_60398_172_r1_Fir_09Oct24_300SA_p06_22_1_6206,6418778077.76345,231,-15340.7191923594,0.0314800924169781,0.579262199074513,-0.856374236929546,133.894428788564,1.24317781714814,0.176228775116202,0.0929496508042418,0.0909205499415843,0.540962659870054,0.153549918799692,0.20545283858087,0.20741654611074,0.622737650807631,1,09Oct24,2024-10-09,22,172,FALSE,2018-05-09,10-30 cm,Control treatment,5,control
172,Sihi_60398_172_r2_Fir_14Oct24_300SA_p06_22_1_6429,13132249872.8156,587,-16087.7414093376,0.0311562869063858,0.557980289294457,-0.648028982212049,140.051214605364,1.06493252905192,0.17436967115706,0.137712269286403,0.170986096368967,0.454822460341602,0.0883422368886034,0.301013400021255,0.146441707537065,0.570164728590478,2,14Oct24,2024-10-14,22,172,FALSE,2018-05-09,10-30 cm,Control treatment,5,control
172,Sihi_60398_172_r2_Fir_24Oct24_300SA_p06_22_1_6519,6055220351.99797,315,-19221.0674747712,0.0288596165624024,0.572005759344367,-0.790315311663909,168.681703137682,1.18631140740462,0.164915893450319,0.0762681529987641,0.177127921250378,0.414556177535335,0.120983907180661,0.350159297763588,0.225881661239931,0.585259346330962,2,24Oct24,2024-10-24,22,172,FALSE,2018-05-09,10-30 cm,Control treatment,5,control
173,Sihi_60398_173_r1_Fir_09Oct24_300SA_p06_23_1_6257,9187851240.43143,721,-19721.6142177018,0.0264391264281514,0.573818959098292,-0.805177952597928,172.6634293108,1.13966802512823,0.157009456154538,0.144772438066953,0.0987993921102024,0.443519409479271,0.134077088785758,0.253643696542837,0.211242089293971,0.59131253433526,1,09Oct24,2024-10-09,23,173,FALSE,2020-07-28,10-30 cm,Control treatment,5,control
173,Sihi_60398_173_r2_Fir_14Oct24_300SA_p06_23_1_6295,8015176624.92681,626,-20146.8197659251,0.0260157890027606,0.570022024898508,-0.766533172256993,175.989645612418,1.1272750898873,0.166727982769886,0.133668682482888,0.0985486281626396,0.405237798182928,0.134564807599725,0.301244290487364,0.212297540824408,0.60313225809286,2,14Oct24,2024-10-14,23,173,FALSE,2020-07-28,10-30 cm,Control treatment,5,control
174,Sihi_60398_174_r1_Fir_09Oct24_300SA_p06_24_1_6141,4913804790.62991,143,-16638.8450339643,0.027496346122688,0.613530311181816,-1.20048600238992,147.00529581659,1.47294104508025,0.15668540792579,0.0519424157314138,0.0764081181902196,0.425360844438866,0.294849603005917,0.211285601246085,0.383486303717481,0.515506281580766,1,09Oct24,2024-10-09,24,174,FALSE,2020-10-06,10-30 cm,Control treatment,5,control
174,Sihi_60398_174_r2_Fir_14Oct24_300SA_p06_24_1_6436,13976957936.1749,511,-15972.7403944006,0.0299824365575537,0.565665358118112,-0.723191665552327,139.081486314426,1.10097363076316,0.167697392735467,0.105344039569255,0.161990344118472,0.412784913279062,0.142035691120099,0.314133783277748,0.219342017768948,0.544971612598967,2,14Oct24,2024-10-14,24,174,FALSE,2020-10-06,10-30 cm,Control treatment,5,control
174,Sihi_60398_174_r2_Fir_24Oct24_300SA_p06_24_1_6526,9232900402.70633,472,-17880.3507404633,0.0282171371040182,0.571766785404816,-0.784539418166973,156.30552675068,1.14285710187186,0.160844764445113,0.0835502195173842,0.171671091251002,0.389413731446255,0.154192185940414,0.343669610799061,0.257362634027492,0.538772513508598,2,24Oct24,2024-10-24,24,174,FALSE,2020-10-06,10-30 cm,Control treatment,5,control
175,Sihi_60398_175_r1_Fir_09Oct24_300SA_p06_25_1_6143,5399853200.20082,111,-14509.9047606616,0.0301711514419708,0.610557894760421,-1.17026217039806,128.052163236654,1.49451383017509,0.16557053629122,0.0505250306503211,0.0449252233199686,0.57955492171668,0.231015808990538,0.134135850149075,0.274425247997899,0.640806168877652,1,09Oct24,2024-10-09,25,175,FALSE,2020-11-05,10-30 cm,Control treatment,5,control
175,Sihi_60398_175_r2_Fir_14Oct24_300SA_p06_25_1_6430,12612151109.5851,391,-15563.140265871,0.0303959389301171,0.568664408945649,-0.753861112955045,135.691388677727,1.14522571702443,0.16676801498286,0.0916110484865648,0.143672540587083,0.507691339657396,0.111931488035817,0.268881081725148,0.165541934522449,0.625482616427201,2,14Oct24,2024-10-14,25,175,FALSE,2020-11-05,10-30 cm,Control treatment,5,control
175,Sihi_60398_175_r2_Fir_24Oct24_300SA_p06_25_1_6520,6164968856.21331,235,-17265.4526986342,0.0289616325235996,0.578471611885968,-0.852863918524936,151.305444804329,1.23530639527531,0.164854819560473,0.0597576386371051,0.153536551851542,0.463121243569663,0.138594572172893,0.319246834411995,0.205201346156774,0.617397988641129,2,24Oct24,2024-10-24,25,175,FALSE,2020-11-05,10-30 cm,Control treatment,5,control
