sample_id,sample_num,plot,treatment,date,depth_cm,sample_run_n,total_peak_area_mean,formula_detected_n_mean,cue_wmean,nosc_wmean,lambda_wmean,h_to_c_wmean,o_to_c_wmean,richness,shannon_classes,evenness,mean_nosc_pa,mean_hc,mean_oc,frac_labile,frac_aromatic,frac_lignin,year,doy,date_num,doy_sin,doy_cos,depth_group,flux_mean7d,flux_sd7d,vwc_mean7d,vwc_sd7d,temperature_mean7d,temperature_sd7d,temp_20_30_mean7d,temp_20_30_sd7d,temp_40_50_mean7d,temp_40_50_sd7d,vwc_20_30_mean7d,vwc_20_30_sd7d,vwc_40_50_mean7d,vwc_40_50_sd7d,flux_mean30d,flux_sd30d,vwc_mean30d,vwc_sd30d,temperature_mean30d,temperature_sd30d,temp_20_30_mean30d,temp_20_30_sd30d,temp_40_50_mean30d,temp_40_50_sd30d,vwc_20_30_mean30d,vwc_20_30_sd30d,vwc_40_50_mean30d,vwc_40_50_sd30d,flux_mean90d,flux_sd90d,vwc_mean90d,vwc_sd90d,temperature_mean90d,temperature_sd90d,temp_20_30_mean90d,temp_20_30_sd90d,temp_40_50_mean90d,temp_40_50_sd90d,vwc_20_30_mean90d,vwc_20_30_sd90d,vwc_40_50_mean90d,vwc_40_50_sd90d,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,npoc_ug_mL_lysimiter_surface_chemistry_last365d,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,tn_ug_mL_lysimiter_surface_chemistry_mean180d,tn_ug_mL_lysimiter_surface_chemistry_last365d,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,po4_ugP_mL_lysimiter_surface_chemistry_last365d,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,no3_ugN_mL_lysimiter_surface_chemistry_last365d,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,npoc_mg_l_10cm_pwchemistry_mean180d,npoc_mg_l_10cm_pwchemistry_last365d,npoc_mg_l_10cm_pwchemistry_days_since365d,tdn_mg_l_10cm_pwchemistry_mean180d,tdn_mg_l_10cm_pwchemistry_last365d,tdn_mg_l_10cm_pwchemistry_days_since365d,npoc_mg_l_30cm_pwchemistry_mean180d,npoc_mg_l_30cm_pwchemistry_last365d,npoc_mg_l_30cm_pwchemistry_days_since365d,tdn_mg_l_30cm_pwchemistry_mean180d,tdn_mg_l_30cm_pwchemistry_last365d,tdn_mg_l_30cm_pwchemistry_days_since365d,tfvol_ml_plotmean_throughfall_mean180d,tfvol_ml_plotmean_throughfall_last365d,tfvol_ml_plotmean_throughfall_days_since365d,npoc_mgC_L_plotmean_throughfall_mean180d,npoc_mgC_L_plotmean_throughfall_last365d,npoc_mgC_L_plotmean_throughfall_days_since365d,tdn_mgN_L_plotmean_throughfall_mean180d,tdn_mgN_L_plotmean_throughfall_last365d,tdn_mgN_L_plotmean_throughfall_days_since365d,litterfall_mean_g_m2_mean180d,litterfall_mean_g_m2_last365d,litterfall_mean_g_m2_days_since365d,rootstock_g_m2_0_10_minirhizotron_mean180d,rootstock_g_m2_0_10_minirhizotron_last365d,rootstock_g_m2_0_10_minirhizotron_days_since365d,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,rootmortality_g_m2_day_0_10_minirhizotron_last365d,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,rootstock_g_m2_10_20_minirhizotron_mean180d,rootstock_g_m2_10_20_minirhizotron_last365d,rootstock_g_m2_10_20_minirhizotron_days_since365d,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,rootmortality_g_m2_day_10_20_minirhizotron_last365d,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,rootstock_g_m2_20_30_minirhizotron_mean180d,rootstock_g_m2_20_30_minirhizotron_last365d,rootstock_g_m2_20_30_minirhizotron_days_since365d,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,rootmortality_g_m2_day_20_30_minirhizotron_last365d,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,cv_fold
149,149,4,warmed,2017-11-22,30,3,15879295464.4475,526.666666666667,0.561958963586176,-0.696010480511022,0.034460718220861,1.10852757357899,0.176184794394459,237,1.29814203777464,0.806580998089786,-0.527764042584495,0.984621835438741,0.175871029033874,0.122362869198312,0.645569620253165,0.232067510548523,2017,326,17492,-0.625049648610438,0.780584996507087,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1650553472222,4.04894340461352,0.315516430942361,0.0384843015562942,27.5508878402778,1.91349579934612,,,,,,,,,,,,,,,,,,,,,,,,3.2135,2.716,0,1.13755,0.7766,0,1.549925,2.454,0,0.839825,2.68,0,,,,,,,,,,34.4719967532468,33.5180785123967,92,564.771033987805,530.130552027448,17,2.12606029079085,2.64049840439697,17,5.4100085859103,0,17,66.3612782463038,47.3188947565926,17,0.0489353093263517,0,17,0.0670331091048558,0,17,1.1830406119902,0,17,0.00669047458120318,0,17,0.0364644449947309,0,17,3
150,150,4,warmed,2017-12-06,30,2,11141099472.0256,514.5,0.571003910411496,-0.781007488180601,0.0305778893784259,1.13099216326276,0.15640786131551,249,1.18935840149114,0.738989924558423,-0.571998565845337,0.992348006924048,0.184335105386364,0.0963855421686747,0.610441767068273,0.293172690763052,2017,340,17506,-0.420831008595656,0.907139053400504,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.662,2.952,0,1.22275,1.5928,0,1.5263,0.7832,0,1.000125,1.561,0,,,,,,,,,,28.9561377617598,1.23273705959113,1,537.210934778634,530.130552027448,31,3.17953270024461,2.64049840439697,31,4.93309926382475,0,31,62.7586204736569,47.3188947565926,31,0.0489353093263517,0,31,0.0835058783350334,0,31,0.638353628063524,0,31,0.00669047458120318,0,31,0.0159452052703689,0,31,5
151,151,4,warmed,2018-01-03,30,2,30705093219.7442,60,0.611363412259551,-1.18134142324832,0.0370001456297451,1.60731865465281,0.185112668703094,,,,,,,,,,2018,3,17534,0.0515843668694084,0.998668640288,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7056,2.88,0,1.07756,0.4968,0,1.52117142857143,1.5064,0,1.37311428571429,1.949,0,,,,,,,,,,22.7630481808861,1.50451962809917,1,546.66379678075,603.410744416604,14,2.40874396009921,1.32766717442246,14,0.769410806910496,0.296633410291316,14,59.0740239655809,49.3699297875479,14,0.195456080173117,0.678303841367723,14,0.0759144348500304,0,14,0,0,14,0,0,14,0.0144956411548808,0,14,4
152,152,4,warmed,2018-01-30,30,3,17215875434.6934,545.666666666667,0.570061308602081,-0.769558590413458,0.0359241313160302,1.238881113911,0.213007105537297,267,1.2656014409378,0.706345613165956,-0.479454868214392,1.0400721813304,0.253351533095699,0.0898876404494382,0.50936329588015,0.389513108614232,2018,30,17561,0.493468141677237,0.869763872065065,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08,22.08,0,2.214,2.214,0,0.60574871,0.60574871,0,0.16329438,0.16329438,0,0.732543955,0.732543955,0,2.731,2.952,13,0.925966666666667,0.3426,13,1.527925,1.4556,13,1.33005,0.7824,13,,,,,,,,,,15.0180263601743,1.39475723140496,14,550.236605261752,623.35981168768,12,2.55455635967046,2.42160823023439,12,0.417226093016487,0.190949362509921,12,53.4151973416034,55.4179311331716,12,0.195132963967997,0,12,0.0835058783350334,0,12,0,0,12,0,0,12,0,0,12,4
153,153,4,warmed,2018-02-27,30,2,13765769296.9884,168.5,0.561999846888736,-0.687603070234482,0.0390209594098232,1.1826039171156,0.220037355477535,63,0.963787739290469,0.695225895971973,-0.411099911352201,0.911558623976051,0.214969019512818,0.0158730158730159,0.682539682539683,0.301587301587302,2018,58,17589,0.840248069607847,0.542202159272985,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5086666666667,17.416,0,1.91533333333333,1.414,0,0.237304223333333,0.0579035,0,1.31493448,3.661305,0,0.807427695,0.47137308,0,2.624,2.952,41,0.7736,0.3426,41,1.502075,1.4556,41,1.410475,0.7824,41,,,,,,,,,,2.19021496702204,1.39475723140496,42,570.222052439817,583.030693059164,12,5.04216411093291,2.96993304241651,12,1.25128801326125,0.0334097878209754,12,59.3939461862115,83.2754293360453,12,1.24522198447073,2.89619206220749,12,0.0598263362685676,0,12,0,0,12,0,0,12,0,0,12,3
154,154,4,warmed,2018-05-09,30,3,24849767827.5582,1192,0.561700098371995,-0.686292640846002,0.0321869337461468,1.11519382212599,0.193093033663975,690,1.28174326391861,0.796391867009095,-0.558086035546617,1.04890971136295,0.217739783699688,0.123188405797101,0.495652173913044,0.381159420289855,2018,129,17660,0.797101592787194,-0.603845220877104,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.60975,12.988,1,1.79585,0.8904,1,0.18650247875,0.08261379,1,1.94894569875,0.19150828,1,0.605847435375,0,1,2.93111111111111,2.292,0,0.582511111111111,0.2318,0,1.28783636363636,0.752,0,0.905563636363636,0.0634,0,,,,,,,,,,2.52556498306864,1.39475723140496,113,635.258771997472,762.068524757555,7,5.47195284087404,2.80047026946184,7,1.19464374032393,0.0246823636481368,7,75.7556709040771,93.1100523680708,7,1.5477470231438,0.87142785586858,7,0.36100605497402,0.155035826063219,7,0,0,7,0,0,7,0,0,7,4
155,155,4,warmed,2018-11-07,30,2,19805114963.8009,829.5,0.553110829875153,-0.597692776356376,0.030062071389941,0.997069052325564,0.179312656524224,376,1.26054237065379,0.703522092279979,-0.514427233166665,1.03080128292945,0.234497226937173,0.101063829787234,0.529255319148936,0.36436170212766,2018,311,17842,-0.803547648533912,0.595240435904367,subsurface,9.77317017598344,1.88053650489782,0.429166741459627,0.0225340038254378,24.5390898498965,0.426630516455815,25.2590059886128,0.199644112423465,25.4067961982402,0.144025766443509,0.43084355007764,0.0247866567767025,0.43084355007764,0.0247866567767025,8.50787437621113,2.93041090154946,0.427570973719246,0.0153301069933529,25.1760956267034,0.634829188921702,25.8324311648319,0.455175422347076,25.8747475186601,0.356864222084705,0.435062571062819,0.0165176678203897,0.435062571062819,0.0165176678203897,7.91703453990464,2.6146221307688,0.423989404746816,0.0148017833021012,25.3917474432772,0.654682090045658,25.9634064292393,0.420820212116085,25.9740428655988,0.326774122733046,0.436010219741768,0.0144163632429902,0.436010219741768,0.0144163632429902,13.3444615384615,11.916,57,1.03375384615385,0.9258,57,0.09814192,0.12985143,57,0.125086786692308,0.108138537,57,0.0785213461538462,0.10626,57,2.9453,2.292,182,0.32515,0.2318,182,5.88822222222222,0.752,182,0.270444444444444,0.0634,182,,,,,,,,,,7.30632814155541,7.58458161157025,112,762.749147857787,843.474692816626,133,9.9583047949699,2.30218451215513,133,1.74854066387982,0,133,98.9155517483009,102.612623266421,133,1.43028562473278,2.02575723997084,133,0.375740533994357,0,133,0,0,133,0,0,133,0,0,133,4
156,156,4,warmed,2019-09-10,30,3,27580263655.8078,1074,0.559205862005094,-0.659524425309258,0.0315564664451739,1.07395012465441,0.187993870456188,515,1.1560965918881,0.645229793252429,-0.550391888244829,1.05188856957292,0.23029936914787,0.0854368932038835,0.497087378640777,0.415533980582524,2019,253,18149,-0.935834897334994,-0.352438710884603,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7629077540937,3.22137902277446,0.131380793328548,0.048247714237672,26.9302161075082,0.685619109397637,26.6605947227583,0.265897650716832,26.4566131652633,0.252433649932819,0.285860302141695,0.011665813625808,0.285860302141695,0.011665813625808,33.4489230769231,15.036,0,4.24629230769231,1.4918,0,0.404915729230769,0.08344096,0,1.706869521,0.583701082,0,1.09146463692308,0.12046968,0,5.868,5.868,0,1.1798,1.1798,0,2.9658,0.5288,0,0.2680125,0.1193,0,,,,,,,,,,13.8561466942149,15.6083419421488,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
157,157,4,warmed,2019-12-03,30,2,35059051935.1823,1311,0.555544821062266,-0.622323228819573,0.031155275200119,1.04240469464741,0.19266166122054,565,1.05145278982056,0.65330435035568,-0.498148494581137,1.00694386461033,0.23609433218512,0.0442477876106195,0.52212389380531,0.433628318584071,2019,337,18233,-0.46706492487743,0.884223023874204,subsurface,4.00922587745098,0.932282159744919,0.289836539376751,0.0675073256142983,24.7966157682073,0.64583329494809,25.1624174964986,0.250672954918795,25.2754125756303,0.166342795077047,0.405178446267507,0.0269725343207231,0.405178446267507,0.0269725343207231,4.83788046667108,0.928813522022676,0.277163910937945,0.0554029308794105,24.9293259570971,0.56118670920122,25.3167512843158,0.257991906508955,25.4361144449708,0.185790660892714,0.394859844430852,0.0253266516289643,0.394859844430852,0.0253266516289643,4.83788046667108,0.928813522022676,0.277163910937945,0.0554029308794105,24.9293259570971,0.56118670920122,25.3167512843158,0.257991906508955,25.4361144449708,0.185790660892714,0.394859844430852,0.0253266516289643,0.394859844430852,0.0253266516289643,25.0309230769231,17.644,41,3.46029230769231,1.9062,41,0.347769717692308,0.14419892,41,1.583883797,0.636237544,41,0.739544713846154,0.29982024,41,9.584,5.444,56,1.06855,0.6652,56,2.210575,1.2586,68,0.271725,0.5198,68,,,,,,,,,,11.6571513116071,15.6083419421488,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
158,158,4,warmed,2020-01-14,30,3,22406492859.2241,959,0.557514458433839,-0.642136371950245,0.0304571996080786,1.04183969018891,0.178568198561268,535,1.23748608682885,0.690654135268503,-0.551120923098747,1.04464243525741,0.223758208372308,0.102803738317757,0.51214953271028,0.381308411214953,2020,14,18275,0.238512575194076,0.971139408877165,subsurface,3.01689583957709,0.50717997101196,0.325201811188811,0.0214312163249086,24.3947496715784,0.478198396413908,24.9260364997503,0.0982528143959578,25.12034744672,0.0645351341464273,0.408000765605228,0.0152649077890256,0.408000765605228,0.0152649077890256,3.30080931643272,0.474182934334611,0.324757907434394,0.0198884960573516,24.9317306990124,0.601762586466712,25.1980024333153,0.210992839627701,25.3099582443715,0.131072890594057,0.414965569860624,0.0136191864171183,0.414965569860624,0.0136191864171183,4.0186927714992,0.99334506976673,0.301275669228623,0.0450248480962383,24.9274097121059,0.555688332573099,25.2655478203467,0.229192962907911,25.374916854253,0.161390155244115,0.404340426304884,0.0218928807459325,0.404340426304884,0.0218928807459325,18.8435384615385,17.644,83,2.07326153846154,1.9062,83,0.138222583076923,0.14419892,83,0.795590628153846,0.636237544,83,0.407431938461538,0.29982024,83,6.45502857142857,5.444,98,1.03797142857143,0.6652,98,0.924955555555556,1.2586,110,0.215222222222222,0.5198,110,,,,,,,,,,11.8411657869642,15.6083419421488,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
159,159,4,warmed,2020-02-25,30,3,24246421969.9184,653,0.562427965102491,-0.691115808691198,0.0315319637486749,1.10030144203291,0.186833276830471,324,1.15557682257618,0.718000249433973,-0.543752394768545,1.0446048921575,0.227793691607062,0.0925925925925926,0.533950617283951,0.373456790123457,2020,56,18317,0.821100117812889,0.570784194356904,subsurface,3.44675952380952,0.692501057003406,0.214689583333333,0.0700065440594092,24.0779357142857,0.42993213721954,24.4991600595238,0.226304465951839,24.6860624404762,0.168058676434134,0.347941148214286,0.0441165960275346,0.347941148214286,0.0441165960275346,3.5057644472136,0.621026728781782,0.247803502310214,0.0614664410420914,24.4396785622843,0.38053592713027,24.6702133572291,0.172100325820197,24.7913450048309,0.117837694407213,0.370643845845411,0.0382449573956322,0.370643845845411,0.0382449573956322,3.38547344885508,0.638398098636654,0.297696740136352,0.0572297691693774,24.6360221559551,0.573571262499849,24.9490397229482,0.346790614722069,25.0684783303798,0.30213532121433,0.400154082093456,0.0338532976572551,0.400154082093456,0.0338532976572551,15.0766153846154,17.644,125,1.7684,1.9062,125,0.0964387430769231,0.14419892,125,0.667415875076923,0.636237544,125,0.151567132307692,0.29982024,125,5.81991111111111,5.444,140,0.9802,0.6652,140,0.731466666666667,1.2586,152,0.209066666666667,0.5198,152,,,,,,,,,,13.2610766177602,15.6083419421488,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
160,160,4,warmed,2020-03-10,30,4,22745861638.5212,997,0.559745175097042,-0.664393685659447,0.0293474469365839,1.03434430060245,0.166421250797997,634,1.23886746919032,0.691425099443766,-0.592285464067005,1.04580499262742,0.205701756472572,0.113564668769716,0.512618296529969,0.372239747634069,2020,70,18331,0.933541891117921,0.358468321512481,subsurface,2.86680739166667,0.860724227107573,0.262244331166667,0.0769696412482622,23.7730132666667,0.520906501608802,24.1838489583333,0.338971082161395,24.385662375,0.257117727887866,0.39199667625,0.0357335625147985,0.39199667625,0.0357335625147985,3.3611048270202,0.666727472048447,0.235195713080808,0.0563790562995663,24.1925259556678,0.458266598084613,24.5103679356061,0.270703641900509,24.6595298449776,0.218429841741915,0.367388754328002,0.0378742667349281,0.367388754328002,0.0378742667349281,3.22892152778941,0.59248512648376,0.294909136520877,0.0591929077914374,24.5253246394047,0.593960491190264,24.8174835030791,0.372971314848916,24.9468587837452,0.330584666026561,0.399968215063923,0.0345926551999708,0.399968215063923,0.0345926551999708,14.7786153846154,17.644,139,1.74716923076923,1.9062,139,0.0934881861538462,0.14419892,139,0.655191149076923,0.636237544,139,0.142300233846154,0.29982024,139,5.56168888888889,5.444,154,0.876088888888889,0.6652,154,0.742266666666667,1.2586,166,0.2126,0.5198,166,,,,,,,,,,13.3406916050457,15.6083419421488,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
161,161,4,warmed,2020-07-28,30,2,21456067068.2521,507.5,0.582659702613869,-0.891357268772864,0.0306455065960096,1.26096277651832,0.187909806759436,263,1.01543099058402,0.732478627240266,-0.501904078611227,0.964435732149765,0.212524828536125,0.0304182509505703,0.619771863117871,0.349809885931559,2020,210,18471,-0.453703086031344,-0.891152910406309,subsurface,4.62970839285714,0.0934739807393281,0.135677181547619,0.00236352695118069,26.3453673214286,0.317315319641272,26.2907561904762,0.12267573536154,26.2747776190476,0.0861861460411568,0.31140218452381,0.00889298255636232,0.31140218452381,0.00889298255636232,4.46798743565102,0.39687926169625,0.126756964955343,0.0353537275154854,26.2707305708132,0.4472494796804,26.3216076076375,0.157489073091487,26.3301442388831,0.0999748579666993,0.31120233044594,0.0418762297161461,0.31120233044594,0.0418762297161461,4.19947356500081,0.536005537022249,0.195120587479204,0.10571608133529,26.0025534576267,0.547979676739921,26.0484932417698,0.422313936754665,26.0273335553463,0.441610292562138,0.318574481409373,0.0429592292185915,0.318574481409373,0.0429592292185915,11.597,9.392,42,3.05075,3.38,42,0.058467805,0.052,42,1.97746000166667,3.418354158,42,0.174666666666667,0.159,42,3.089,5.444,294,0.5952,0.6652,294,0.86512,1.2586,306,0.13286,0.5198,306,,,,,,,,,,16.9446064551477,13.1650309917355,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
162,162,4,warmed,2020-09-09,30,3,18806487398.625,290.333333333333,0.600846210095203,-1.07421648034805,0.030072850907321,1.39695839848097,0.179859436337244,156,1.06419014062853,0.661218511386414,-0.558661485166672,0.954591186669458,0.180237639698635,0.0512820512820513,0.66025641025641,0.288461538461538,2020,253,18514,-0.935834897334994,-0.352438710884603,subsurface,4.09989535714286,0.368342019635544,0.250077275,0.0194273032970779,26.293965952381,0.233193924016324,26.3982193452381,0.0712811495618735,26.4433883333333,0.0481049149182703,0.399611757142857,0.0138327431329552,0.399611757142857,0.0138327431329552,4.23738816100297,0.411881483798928,0.200405425598775,0.0553158892785584,26.4542893184589,0.414516937991648,26.3845066577509,0.189344411923053,26.3784900296633,0.138771515229446,0.358735525307224,0.0458530969441871,0.358735525307224,0.0458530969441871,4.39830911261646,0.41723669447302,0.161795579208255,0.0556808025545933,26.3524037796104,0.421209825784929,26.343756837524,0.167920671093219,26.3427178522832,0.120240468018402,0.334533505619599,0.047194436222639,0.334533505619599,0.047194436222639,12.8358333333333,9.392,85,3.03623333333333,3.38,85,0.06507095,0.052,85,1.9854684285,3.418354158,85,0.189,0.159,85,,5.444,337,,0.6652,337,1.02015,1.2586,349,0.12195,0.5198,349,,,,,,,,,,20.7633006198347,13.1650309917355,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
163,163,4,warmed,2020-10-06,30,2,27305010803.9312,849.5,0.565514773884672,-0.726466044420984,0.0327362138511756,1.15220662425576,0.18651955721498,437,1.18849418362804,0.738452955809005,-0.495969337828664,1.01087017724166,0.218544168122678,0.0663615560640732,0.540045766590389,0.393592677345538,2020,280,18541,-0.994566756970634,0.104100748935426,subsurface,3.51196876858045,0.295100558482711,0.280752949268395,0.00824167280897458,25.7978467607302,0.389926161926906,25.984447460052,0.0995205111101831,26.1154475485414,0.0600492267493844,0.417112923195374,0.00454965536877216,0.417112923195374,0.00454965536877216,3.88980294998157,0.406789884211823,0.212125659474926,0.0596382933435333,26.0595364058664,0.380332193285048,26.1841219011844,0.159987494849435,26.2681546068515,0.115396384723788,0.361463648516843,0.0469822522045429,0.361463648516843,0.0469822522045429,4.21142026925862,0.447697449228309,0.184970820584547,0.0551738729449709,26.2338667772523,0.422711437478799,26.2769189685702,0.184034052135641,26.3071733884537,0.126607674988728,0.349885412348129,0.0426584556697587,0.349885412348129,0.0426584556697587,13.1273846153846,9.65,0,2.92452307692308,1.343,0,0.0669876969230769,0.038,0,1.93941186561538,1.033175355,0,0.138,0.103,0,,5.444,364,,0.6652,364,1.48724,3.3556,0,0.15864,0.3054,0,,,,,,,,,,20.7265695578345,13.1650309917355,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
164,164,4,warmed,2020-11-05,30,2,20614163107.4669,405,0.588479297085639,-0.950016013532266,0.0306882140739251,1.31560171829598,0.194204947400591,214,0.989488376740248,0.713764987070213,-0.485744896643233,0.975032252826926,0.230475320728265,0.0186915887850467,0.574766355140187,0.406542056074766,2020,310,18571,-0.813667830445599,0.581330079815204,subsurface,,,,,,,,,,,,,,,3.82745098452385,0.295028687420607,0.26156023308709,0.0330539716024411,25.7071263378718,0.407813281967633,25.8232272564935,0.106714675473581,25.8747271735209,0.0932878238568665,0.359978752380952,0.0104435955425348,0.359978752380952,0.0104435955425348,4.05253663840307,0.457803076465743,0.213620306580221,0.059353787067552,26.1417569585662,0.491443318586577,26.2323414681388,0.24087205044839,26.2679948591114,0.192567635037157,0.356187798997147,0.0434749033002398,0.356187798997147,0.0434749033002398,14.0473846153846,17.05,1,2.85667692307692,4.348,1,0.0665131646153846,0.056,1,1.992052837,3.316656812,1,0.116846153846154,0.041,1,,3.544,240,,0.2428,240,1.35436666666667,0.69,0,0.161966666666667,0.1786,0,,,,,,,,,,20.4357088784421,13.1650309917355,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
165,165,4,warmed,2020-12-29,30,3,24478226183.2645,474.666666666667,0.581531195482656,-0.880777852517918,0.0319837899718859,1.28713044808896,0.203630287730015,261,1.17756484870462,0.731662178209587,-0.528237244702685,1.01410957866252,0.220550309099072,0.0689655172413793,0.551724137931035,0.379310344827586,2020,364,18625,-0.0215013727408138,0.999768818762748,subsurface,2.4003610952381,0.36680906251913,0.354755451785714,0.01619282321623,23.504365952381,0.340393884449961,24.1451444047619,0.166876301520423,24.4140129166667,0.113985482524954,0.409417836904762,0.0143589939969124,0.409417836904762,0.0143589939969124,2.65426358888889,0.462215550494949,0.340908861111111,0.0288458178706074,23.5804506944444,0.38663761154243,24.2001831944445,0.163355876356457,24.4878229166667,0.151749713951069,0.40205913625,0.0203688799812761,0.40205913625,0.0203688799812761,3.06839808457812,0.635853888188558,0.314193103807537,0.0456904667632147,24.4508445885689,1.05032252518726,24.7277800793694,0.739488675945406,24.9616717280115,0.656346721689029,0.398132099183787,0.0235305261783677,0.398132099183787,0.0235305261783677,14.1938461538462,11.136,42,1.79532307692308,0.8572,42,0.0602307692307692,0.023,42,1.09316807392308,0.218765634,42,0.0606153846153846,0,42,2.3484,2.3484,0,0.9952,0.9952,0,1.343325,0.69,54,0.2249,0.1786,54,,,,,,,,,,19.5993293488808,13.1650309917355,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
166,166,4,warmed,2021-02-09,30,2,15678268358.3443,578.5,0.581776162126942,-0.884030557886744,0.0308231527895177,1.26317465188776,0.182204494855828,282,1.13145869730403,0.703014815646306,-0.557362105387237,1.00967282138126,0.202102781248335,0.0638297872340426,0.570921985815603,0.365248226950355,2021,40,18667,0.635068313486744,0.772455977519174,subsurface,1.90122005357143,0.210730909143492,0.324649399107143,0.015442870447824,23.023879702381,0.260233277590609,23.6402826785714,0.0646935772681383,23.8388935416667,0.0321054855952941,0.404387865178571,0.0112633533042006,0.404387865178571,0.0112633533042006,2.48243264890442,0.543198311920421,0.252877982758368,0.0653472251739801,23.1970273993271,0.400535023530961,23.667568663216,0.156247188050972,23.8842398581349,0.114442789431671,0.353570844631211,0.0450182266717855,0.353570844631211,0.0450182266717855,2.55769308449957,0.496288880854888,0.305715150731026,0.0614110946455836,23.4122068763268,0.553861050491069,23.9769686537529,0.448329527653757,24.2437339756631,0.445808761391352,0.382195574279785,0.0386432082941462,0.382195574279785,0.0386432082941462,13.6281538461538,11.136,84,1.74193846153846,0.8572,84,0.0537692307692308,0.023,84,1.00835956884615,0.218765634,84,0.0616923076923077,0,84,2.3484,2.3484,42,0.9952,0.9952,42,1.271175,0.69,96,0.2833,0.1786,96,,,,,,,,,,16.262314091411,13.1650309917355,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
167,167,4,warmed,2021-06-03,30,3,15815868921.7668,245.666666666667,0.60558743071662,-1.11826359188216,0.0304211616713671,1.42111140876624,0.175021431154888,132,1.06990528635131,0.664769531080075,-0.550173267233373,0.926101345920236,0.164245887448424,0.0454545454545455,0.712121212121212,0.242424242424242,2021,154,18781,0.472759209286278,-0.881191653407483,subsurface,3.18037873511905,0.223552147194294,0.21513994672619,0.0247735884015582,25.6679841815476,0.233577425384192,25.782103125,0.043653681839412,25.8168777976191,0.0171202035545468,0.367895301488095,0.0154961719719262,0.367895301488095,0.0154961719719262,3.8218931259691,0.668803741757665,0.131570445430044,0.0589992446440927,26.4469789979094,1.01358696944875,25.6801426920604,0.302503964440494,25.6307548927048,0.31416028313366,0.295508880955854,0.064099598269844,0.295508880955854,0.064099598269844,3.77063679772296,0.6442336030808,0.147124187320733,0.069384995434031,26.1642023523374,1.21772186408686,25.4240946124973,0.748161267736503,25.3912754790334,0.71092746299806,0.300996613197483,0.0616506399831223,0.300996613197483,0.0616506399831223,14.1349230769231,10.894,1,3.23563076923077,2.424,1,0.09325,0.114,28,2.6012887605,10.10493698,28,0.0849166666666667,0,28,1.6775,1.0066,0,2.3676,3.74,0,1.2591,0.7916,0,0.397133333333333,0.6762,0,,,,,,,,,,15.5991636204704,29.084194214876,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
